title
created_by_gmsh

problem
loadfactor

element_type
T4

material
druckerprager
1.0 20.0

elements  22016
    261   3406   3609   2940   4827
    262   3189   4044   3255   4436
    263   3245   3358   2870   4632
    264   2844   3005   3389   4247
    265   2912   4095   3642   4749
    266   3204   3774   3691   4036
    267   3221   4190   3127   4192
    268   2844   3844   3005   4247
    269   3487   3057   3735   4657
    270    247   3402    248   4358
    271   2266   3490   3186   3757
    272   3243   4353   3518   4451
    273   1997   3815   3628   3885
    274   2916   3078   3446   4147
    275   1439   1448   1195   3267
    276   2875   3105   3661   3711
    277   2266   2708   2406   3490
    278   2935   3294   4424   4670
    279   2894   3087   3378   4648
    280   2878   3772   3814   4613
    281   2827   3196   3612   4308
    282   2487   2662   3414   3829
    283   3765   3953   3063   4680
    284   2909   3866   3819   4756
    285    546   3261   3770   4009
    286   2266   2406   3186   3490
    287   4005   4252   2938   4819
    288   3172   3956   2961   4096
    289   2989   3523   3090   3822
    290   3081   2888   3949   4473
    291   1144   1296   3190   3734
    292    546   3770   3405   4009
    293   3081   3983   2874   4131
    294   2934   3072   3564   4651
    295   3325   3404   2996   3654
    296   2299   2487   2662   3280
    297   3036   3891   3141   4456
    298   2869   3634   3164   4041
    299   2867   3882   3874   4445
    300   3338   3576   3074   3843
    301   3258   3427   1235   4851
    302    623   4341   3727   4840
    303   3466   3669   3132   4206
    304   3327   2875   3711   4634
    305   3799   3892   3382   4694
    306   3776   3965   3420   4026
    307   3185   4575   4093   4778
    308   2867   3103   3551   4000
    309   2870   3358   3384   3934
    310   3061   4046   4107   4712
    311   3046   3622   3612   4516
    312   3309   3841   3011   4692
    313   2852   3659   4214   4617
    314   3131   3266   2938   3369
    315   2874   3081   3949   3983
    316   2915   3304   3145   4166
    317   2867   3103   4000   4086
    318   2840   3036   4081   4456
    319    236   1050    235   3209
    320   3311   3403   3038   4066
    321   2888   3563   3095   3745
    322   1290   1283   3467   4705
    323   3619   4458   3284   4684
    324   3874   3882   3067   4445
    325   2905   3294   3650   3985
    326   2913   3093   2997   3470
    327   1349   1658    639   3926
    328   1361   1661   3773   4350
    329   2930   3132   3466   3669
    330   2972    915   3984   4209
    331    931    947   3272   3910
    332   2379   3304   2638   3521
    333   2322   4119   3246   4737
    334   3078   2916   3981   4147
    335   3186   3699   3021   3869
    336    958   3272    928   3619
    337   3244   3575   3355   4329
    338   3456   4018   3598   4287
    339   2721   3304   2379   3521
    340   3401   3954   3070   4235
    341   3405   3677   3261   3770
    342   3915   3600   4708   4769
    343   1715   3828   3505   4380
    344   3684   3835   3830   4273
    345   3066   3249   3374   4601
    346   2916   3160   3283   3574
    347   2290   3564   3854   4366
    348   1123   1291   4726   4741
    349   3143   3359   4142   4640
    350   2750   3155   3599   3838
    351    694   3780    520   4452
    352    969    935   3296   4029
    353   3736   4142   3359   4640
    354   2873   3408   3171   4165
    355   3414   3615   2546   4636
    356   3334   4073   3550   4231
    357   2861   3249   3132   3669
    358   3066   3374   3249   4835
    359   3299   3300    482   4069
    360   2867   3551   3874   3882
    361   3359   3970   3143   4142
    362   3414   3829   2662   4914
    363   3061   3558   3641   4046
    364   2916   3283   3160   4147
    365   2645   2290   2688   3564
    366   3179   3269   2879   3490
    367   3747   4219    331   4276
    368   3664   4089   3253   4318
    369   2052   3581   3421   4385
    370   1005   3754   3151   3852
    371   3225   2945   4207   4568
    372   3283   3574   3018   4769
    373   1885   1718   4001   4091
    374   3174   3393    438   3901
    375   2854   3065   3098   3467
    376   2750   3599   3155   4923
    377   3419   4424   3294   4670
    378   3080   3372   3713   4815
    379   2923   3205   3476   4586
    380   3001   3442   4066   4730
    381   2842   3224   3411   3728
    382   2981   3164   3883   4602
    383   3144   3282   3008   3778
    384   3271   3549   2836   3604
    385   2995   3178   3928   4216
    386   2970   3136   3393   3686
    387   3247   3372   2909   4756
    388   3397   3406   3133   4839
    389   3378   4648   3087   4760
    390   3073   3819   3866   4756
    391   2839   2854   3735   4400
    392   3513   4005   3024   4252
    393   2945   3595   3392   4115
    394   2233   4461   3561   4624
    395   2919   3286   3199   4356
    396    384   3401    560   4512
    397   3028   3556   2941   4106
    398   2873   3836   3408   4787
    399   1290   1288   3435   3467
    400   1033   1511   1030   3804
    401   3261   3401    560   3770
    402   3603   4458   4118   4684
    403    594    235   1050   3209
    404   2998   3204   3691   4036
    405   3148   2910   4732   4878
    406   3482   4060   3302   4139
    407   2491   3837   3760   4636
    408   1296    226   3509   4758
    409   2879   3269   3179   3955
    410   2846   3373   3699   4809
    411   2930   3466   3132   4336
    412   2878   4429   3814   4959
    413   2953   3221   3859   4192
    414   3780   3867    437   4223
    415   1133   3346   3253   3764
    416   2876   3442   3775   4394
    417   2628   3676   2420   3893
    418   3557   3332   4787   4817
    419    421   2094   3227   3633
    420    633   3170    483   3820
    421   3112   3736   3359   3956
    422   3228   3253   4089   4318
    423   3004   3096   3931   4492
    424   1234   1238   1580   3952
    425   3914   4183   3131   4763
    426   2905   3650   3294   4424
    427   2878   3814   4429   4613
    428   2933   3092   3861   4149
    429   2686   4183   3914   4763
    430   3144   3381   3012   3778
    431   3093   3467   2997   4015
    432   2635   2505   3837   4636
    433   3104   2908   3529   3613
    434   3201   2940   3609   4827
    435   3272   2903   3619   3893
    436   3723   3878   2974   4212
    437    240    241   3868   4880
    438   3155   3389   2923   3481
    439   3191   3423   2993   3741
    440   3028   3865   2941   4529
    441   3334   3711   2875   4634
    442   3041   3953   3765   4061
    443   3497   3679   1897   4523
    444   3392   3595   3082   4115
    445   1497   1487   1211   4937
    446   3298   4152   3607   4719
    447   2487   2662   3829   4914
    448   3691   3728   3411   3908
    449    478    969   3296   4029
    450   3070   3674   1600   3954
    451   3397   3942   3148   4194
    452   1496   3788   2973   4922
    453   3695   3735   3057   4657
    454   2843   4061   3765   4680
    455   3195   3529   2957   3727
    456   3244   3355   2107   4329
    457   3155   3838   2750   4923
    458   3398   4265   3315   4314
    459   3170   3708    633   4473
    460   2961   3359   3956   4701
    461   2970   3393   3136   4264
    462   2933   3092   3308   3861
    463   2859   3597   3477   4491
    464   2266   3490   3757   4381
    465   3309   3011   4041   4692
    466   2908   3529   3195   4341
    467   1056   1400   1185   4013
    468   2857   3337   3088   3690
    469   3269   3490   3179   4770
    470   3037   3557   3332   4152
    471   2330   4111   3615   4183
    472   3103   3995   3551   4000
    473   3387   3892   3799   4694
    474   3491   3888   2901   4094
    475   3307   2918   4230   4308
    476   3408   3836   3171   4444
    477   2471   3853   3388   4434
    478   3539   4444   3575   4463
    479   3269   3439   3179   3955
    480    331    812   3422   4276
    481   3650   3985   3041   4372
    482   3117   3747   3493   4522
    483   2981   3883   3164   3994
    484   3036   3531   3141   4537
    485   3393   3686   3136   3904
    486   3583   3638   1514   3872
    487    915    865   2972   3984
    488   2940   3201   3671   4323
    489    996    898    897   4278
    490   2842   3411   3224   3858
    491   3051   3650   3302   4139
    492   3185   3291   2992   3580
    493   3261   3677   3405   4009
    494   2965   3596   3889   3913
    495   3123   3627   3410   4886
    496   2905   3419   3143   3445
    497   3578   4489   3956   4701
    498   3136   3904   3686   4284
    499    834   3867   3673   4223
    500   3770   3954    362   4592
    501   3072   3854   3531   4081
    502   1144   3734   3509   3943
    503   2979   3236   3667   3791
    504   2635   3615   3658   3837
    505   2869   3164   3309   4041
    506    856   3182    895   3996
    507   3072   2934   3854   4081
    508   3028   2941   3556   4529
    509    694   4145   3780   4452
    510   3396   3641   3061   3856
    511   3253   3346   1489   4089
    512   3237   3699   3373   4809
    513   3061   3641   3558   3856
    514   1422   1182   1434   3802
    515   1053   1290   1283   3467
    516   2927   3175   3713   4252
    517   2995   4057   3654   4547
    518   1764   4018   3456   4287
    519   2867   3276   3103   4086
    520   2905   3482   3302   4139
    521   3165   3539    403   3924
    522   4228   4708   3600   4769
    523    700    478    885   3296
    524   1907   1855   1744   3534
    525   3213   3352   2868   3834
    526   2871   3680   3157   4686
    527   3067   3874   3551   3882
    528   3165   2932   3332   3836
    529   2169   3628   2008   3925
    530   2875   3105   3334   3550
    531   3104   2908   3809   4324
    532   3141   3531   3036   4456
    533   3540   4728   3395   4919
    534   1220   1513   4447   4922
    535   1183   1428   1417   3801
    536   3039   3284   3603   4684
    537   2945   3753   3137   4207
    538   1869   3203   1899   3832
    539   3225   3682   2945   4568
    540   3148   3434   3588   4878
    541   3143   3032   4142   4510
    542   2870   3554   3541   4490
    543    438   3393   3174   3904
    544   3355   3575   2107   4329
    545   3096   3380   3004   3748
    546   2923   3476   3155   4586
    547   2843   3694   3118   3817
    548   3518   4237   3851   4353
    549   2972   3984    865   4598
    550   2836   3549   3271   4594
    551   3095   3745   3563   4390
    552   2178   3824   3747   4371
    553   3030   4173   3459   4495
    554   3883   4038   3068   4349
    555   3245   2870   3385   4632
    556   3442   3775   3001   4066
    557   2939   4093   4575   4778
    558   3201   3609   3406   4827
    559   2881   3917   3343   3959
    560   1133   1489   3253   3346
    561   3642   4095   3300   4749
    562   2824   3287   3199   3637
    563    835   3174   3901   4326
    564    915    994    865   3984
    565    522   3261   3393   4512
    566   3000   3684   3102   4006
    567   3059   3554   3541   3721
    568   2991   3629   3637   4808
    569   2951   3530   3894   4729
    570   3101   3733   1704   4513
    571   2879   3515   3441   3769
    572   2922   3797   3708   4269
    573   3253   3664   3346   4089
    574   2934   3264   3072   4651
    575   3249   4074   3374   4601
    576   1024   3412   1435   4803
    577    714    429   3535   4060
    578   3198   2954   3974   4199
    579   2939   3184   4093   4778
    580   1280   1537   1621   3212
    581   3249   3466   3132   4206
    582   2865   3841   3309   4692
    583   3337   3546   2962   4185
    584   3139   3699   3869   3877
    585   3072   3264   2934   4081
    586   2873   3332   3557   4152
    587   3255   4328   3189   4436
    588   2921   4044   3255   4328
    589   3005   3481   3389   3599
    590   3132   3466   3089   4336
    591   3086   3889   3596   3913
    592   2981   4294   3164   4602
    593   2916   4147   3446   4545
    594   3904   4284   3136   4754
    595   3932   4728   3540   4919
    596   2996   3404   3325   4868
    597   2938   3142   3594   4616
    598   3152   3670    595   3920
    599   3215   1824   4180   4933
    600   3148   2910   3526   4732
    601   1693    510   1686   4585
    602   1855   3162   1744   3534
    603   3560   3809   2908   4606
    604   3070   3770   3674   3954
    605   2067   3870   3115   4441
    606   3046   3312   2833   4580
    607   3092   3394   2933   3668
    608   3027   3593   3972   4816
    609   3011   3604   3271   4064
    610   2546   3615   3414   4183
    611   3383   3625   3052   4324
    612   2379   3304   1454   4221
    613   3117   3422   2902   3493
    614    533   3227   3759   4560
    615   3044   3367   2936   4245
    616   2953   3225   3407   3860
    617   3047   3700   1918   4218
    618   2869   3634   4041   4338
    619   1933   3115   2067   3870
    620   2930   3669   3466   4206
    621   2991   3629   3592   3637
    622   2981   3883   3426   4602
    623   1280   1056   1275   4013
    624    343   3405   3943   4009
    625   3145   2334   4127   4221
    626    377   3939   3267   4389
    627   1788   4018   3598   4232
    628   3531   4081   3036   4456
    629   3550   4073   3213   4231
    630   1497   1087   1487   4625
    631   2832   3970   3359   4142
    632   3445   3169   3689   3693
    633   3070   4226   3706   4963
    634   2932   3697   3480   3911
    635    284   3360    701   4525
    636   3112   2904   3463   3803
    637   1997   3628   2006   4268
    638   1290   1288   1110   3435
    639   3285   4004   3594   4252
    640   3102   3780   3000   3867
    641   3000   3102   3684   3780
    642    969    935    885   3296
    643   1918   3700   3047   4955
    644   2836   3549   3285   3604
    645   2299   3280   3414   4150
    646   2290   3854   2688   4366
    647   3000   3673   3292   3867
    648   2888   3081   3745   3779
    649   2831   4253   2885   4254
    650   3118   3694   2843   4088
    651   3240   3290   1580   4059
    652   3354   4066   3592   4831
    653   2970   3393   3453   3904
    654   3396   3815   3042   4178
    655   2875   3105   3550   4377
    656   3143   4142   3445   4510
    657    915   2972    926   4209
    658    378   3533    567   3999
    659   3052   3675   3625   4419
    660    367   3708   3170   3820
    661   3087   3518   4353   4451
    662   2932   3165   3480   3995
    663   3393   3904   3136   4754
    664   2861   3166   3776   4405
    665   3228   3992   3231   4454
    666   1369   1516   1062   4854
    667   3143   3419   3032   4510
    668   1918   3047   3536   4230
    669    718    413   3726   3871
    670   3204   3136   3686   3908
    671   1590   4059   3740   4443
    672   2870   3384   3358   4410
    673    343    546    749   4009
    674   1584   1248   1569   3195
    675   2876   3311   3775   4066
    676   2388   2751   2775   3974
    677   2169   3150   2008   3628
    678   2890   2993   2883   4960
    679   3117   3493   2033   4522
    680   2953   4168   3225   4207
    681   2971    590   3415   3926
    682   2852   3219   2984   4031
    683    694    520   4145   4452
    684    242   3868   3322   4262
    685   2970   3136   4012   4264
    686   1914   3530   3203   4286
    687   2836   3339   3472   4064
    688   1744   1855   1909   3162
    689   3092   2859   3707   4277
    690    586   3152    293   3527
    691   3107   1953   3790   3845
    692   3199   3663   2943   3858
    693    242    241   3423   3868
    694   3028   2941   3584   4106
    695   2857   3609   3667   3791
    696   2872   3733   3324   4529
    697    618   3165    403   3924
    698   2865   3309   4041   4692
    699   3086   3608   3561   4624
    700   3214   3569   2503   4011
    701   2905   3302   3482   4622
    702   2388   3198   3974   4199
    703   3114   3027   3593   3972
    704   3029   3623   3137   3855
    705   3095   3293   2888   3779
    706   2910   3397   3148   3526
    707   3383   3625   2981   3675
    708   2950   3277   3451   3622
    709   3622   3660   3612   4516
    710    616   3370   1851   3679
    711   3126   3830   3684   3835
    712   3245   3385   2870   4147
    713   1553   1036   1035   3863
    714   3492   3708   3797   4269
    715   2873   3607   4152   4719
    716   2872   3324   3556   4529
    717   2861   3776   3731   4405
    718   3445   3482   3169   3693
    719   2959   3615   3115   3725
    720   2139   3042   3815   4178
    721   2008   3628   3150   3925
    722   3104   3929   3529   4324
    723   3095   2957   3529   3727
    724    293    595   3670   3920
    725   3306   3904   3453   4725
    726   2832   3482   3689   3693
    727   2991   3354   3592   4831
    728   2842   3411   3691   3728
    729   3394   3981   3446   4149
    730   2938   4005   3513   4252
    731   1214   1513   3498   4447
    732   1682   3402   3849   3850
    733   3583   3872   1514   4509
    734   3556   3324   4120   4529
    735   2932   3103   3697   4000
    736   3385   4306   2353   4337
    737   2379   2778   3304   4062
    738   1584   3195   3613   3652
    739    522    560   3261   4512
    740   2970   3453   3686   3904
    741   2926   3439   3269   4814
    742   3439   3955   3269   4814
    743   2832   3359   3239   3736
    744    954   3272    958   4201
    745   1024   1435   3412   4175
    746   3575   4444   2872   4463
    747   2958   3149   3330   3597
    748    300   3729   3302   4372
    749   3455   3766   2944   4042
    750   3359   3736   2961   3956
    751   3136   3686   3411   4284
    752   2981   3347   3228   3992
    753   1152   3226   1371   4482
    754   2930   3132   3669   4336
    755   3116   3140   2914   3794
    756   2875   3661   3105   4377
    757   2941   3028   3584   3865
    758   2248   2444   3974   4954
    759   1808   1764   1723   3456
    760   2998   3691   3774   4036
    761   2460   3639   3233   4187
    762   2865   3271   3309   3841
    763   1661   3449   3361   3773
    764   3381   3382   3024   3579
    765   3327   3035   3711   4076
    766   1704   3733   3101   3816
    767   3143   3445   3419   4510
    768   2511   2688   3854   4366
    769   3272   3893   3619   4663
    770    369   3306   3453   4725
    771   3747   3824   3062   4371
    772   3024   3382   3381   3799
    773   3759   4138    808   4522
    774   2909   3247   4546   4589
    775   3255   4282   4044   4907
    776   2916   3446   3245   4545
    777   2943   3204   3386   3774
    778   3202   2908   3809   4606
    779   3297   3834   3352   3907
    780   2042   3710   3166   3831
    781   2829   3202   3809   4606
    782   1764   3598   4018   4287
    783   3250   2019   3950   4397
    784   3346   3764   1133   4948
    785   3276   3103   4086   4521
    786   2919   3409   3126   4051
    787    240   1351    239   3191
    788   3143   3419   2905   3782
    789    483   3170    633   3983
    790   2629   3582   2889   4177
    791   2927   3713   3372   4815
    792    969    885    478   3296
    793   2875   3327   4073   4634
    794   1040   1618   1041   4419
    795    290   3095    623   3727
    796   3092   3861   2859   4277
    797   3204   3411   3136   3908
    798   2985   3571   3060   3626
    799   3164   4294   3309   4602
    800   3020   3472   3339   4064
    801   3115   2959   3725   4396
    802   2910   3148   3397   3588
    803   2832   3736   3239   4142
    804   2012   3552   3790   3845
    805   3002   3930   4155   4412
    806   3253   3616   3020   4506
    807   3011   3271   3604   3841
    808   2855   3102   3684   4006
    809   2444   2248   2718   4199
    810   3089   4336   3466   4824
    811   1907   3534   3315   3922
    812   3024   3513   4252   4409
    813   3537   3810   3005   3844
    814   3059   3541   3554   4490
    815    378   3158   3533   3999
    816   3661   4076   3381   4377
    817   2866   3257   3025   3730
    818    320   3325   3533   3708
    819   3459   4173   3377   4495
    820    300   3302    766   4372
    821   4154   4324   3383   4419
    822   3271   3604   2836   4064
    823   3066   3710   2002   4751
    824   3408   3950   2019   4397
    825   1829   4217   3614   4955
    826   2921   3432   3339   4430
    827   3386   3774   3204   4036
    828   3680   3800   3157   4881
    829   3081   3949   3170   4473
    830   1204   1490   1477   4438
    831   2009   3790   3552   3856
    832   1808   3456   1723   4018
    833   3228   3347   2981   4294
    834   2965   3359   3159   3578
    835   3377   3418   3030   4173
    836   3117   4138   3759   4522
    837   1512   4068   2695   4312
    838   2334   3145   3666   4221
    839   3036   4171   4081   4612
    840   3137   3753   3510   4207
    841   2953   3099   3407   4168
    842   4000   4086   3103   4521
    843   3309   4294   3119   4602
    844   2980   3597   3861   4277
    845   2195   3227   2094   3633
    846   2324   2739   2621   3794
    847   3507   4296   4101   4740
    848   2950   3451   3277   4215
    849   1717   4265   3832   4314
    850   3311   3547   3403   4542
    851   2929   3437   3378   3592
    852   3296   3782    912   4598
    853   3259   3948   2976   4028
    854    513   3110    777   4472
    855   3247   2909   3805   4756
    856   3230   3547   2955   4000
    857   3381   3799   3382   3935
    858   2932   3480   3165   4908
    859   2980   3330   3597   3704
    860   2388   3974   2775   4199
    861   3381   3661   3656   4076
    862   3283   3623   3574   4769
    863   2919   3126   3409   3693
    864   1584   3652   1594   3812
    865   2654   2771   4271   4475
    866   3051   3632   3302   3650
    867   2938   3266   3131   3914
    868   3309   4041   3011   4338
    869   3144   3012   3579   4524
    870   3139   3699   3186   3869
    871   2857   3690   3088   4368
    872   3661   3711   3035   4076
    873   3178   2995   4057   4216
    874   3346   3664   2994   4089
    875    898   3543   4278   4484
    876   3165   3687   2932   3836
    877   3342   3455   2988   3766
    878   3368   4354   3157   4674
    879   3776   3831   3016   3965
    880   1144   3190   1296   3509
    881   3568   3915   4708   4769
    882    795    437    730   3780
    883   2843   3765   3817   4680
    884   2970   3686   3393   3904
    885   3731   3776   3173   4405
    886   2854   3840   3735   4825
    887   3052   3625   3383   4419
    888    855   4037    888   4931
    889    464    673   3659   4055
    890   1904   3500   4032   4157
    891   3085   4310   3280   4566
    892   3274   4275   3887   4764
    893   3202   3809   2908   4324
    894   3041   3765   3650   4061
    895    996    897   3755   4278
    896   3196   3399   2954   4621
    897   3405   3770   3261   4009
    898   2464   3388   3198   4940
    899   1953   3845   3107   4796
    900   2139   3815   3396   4178
    901   1235   3254   1188   3427
    902   1230   3952   1553   4049
    903   3011   3709   3604   4430
    904   3408   4444   3171   4531
    905   3232   3413   3331   3639
    906   1349   1348   3926   4238
    907    243   1695   1674   3850
    908   1188   3254   1235   3724
    909   3445   3689   3482   3693
    910   2274   3025   3257   3730
    911   3656   3661   3381   4377
    912   2868   3297   3352   4566
    913   3549   3931   3271   4594
    914   2089   4084   3847   4329
    915   3165   3332   2932   3911
    916   2838   4184   4420   4524
    917   3136   3873   3662   4117
    918    747    383    462   3659
    919   3411   3686   3908   4284
    920   3292   3911   3332   4504
    921   2997   3098   2948   3431
    922   3445   4424   3419   4510
    923   3247   2909   4283   4589
    924   3012   3778   3381   4076
    925   1885   4001   1718   4190
    926   3028   3556   4120   4529
    927   2908   3104   3529   4324
    928   2933   3092   3668   4413
    929   1152   1377   1376   3843
    930   2899   3449   3367   3842
    931   1252   1610    457   3812
    932   2832   3143   3445   3482
    933   3156   4217   1803   4955
    934   2917   3749   3410   4535
    935   3838   4011   3569   4603
    936   2894   3087   3889   4771
    937    533   3759   3590   4560
    938   1144   1337   1296   3734
